epoch,loss,lr,mae,r2,val_loss,val_mae,val_r2
0,1.0490741729736328,4.8950482e-05,1.0490741729736328,0.39114734530448914,0.9001213312149048,0.9001213312149048,0.5291462540626526
1,1.04084050655365,1.1142231e-05,1.04084050655365,0.3999168872833252,0.8971967697143555,0.8971967697143555,0.5304430723190308
2,1.0340642929077148,4.7721267e-05,1.0340642929077148,0.4066998064517975,0.9004712104797363,0.9004712104797363,0.5271555781364441
3,1.0284936428070068,1.2371446e-05,1.0284936428070068,0.4129932224750519,0.8810533285140991,0.8810533285140991,0.5470141172409058
4,1.0227546691894531,4.6492052e-05,1.0227546691894531,0.41990944743156433,0.9213767647743225,0.9213767647743225,0.5021101236343384
5,1.0150665044784546,1.360066e-05,1.0150665044784546,0.4276130497455597,0.8753219842910767,0.8753219842910767,0.5522740483283997
6,1.0130727291107178,4.5262837e-05,1.0130727291107178,0.4293365776538849,0.8791859745979309,0.8791859745979309,0.546824038028717
7,1.0047098398208618,1.4829874e-05,1.0047098398208618,0.4385831654071808,0.8670041561126709,0.8670041561126709,0.5578638911247253
8,1.0000970363616943,4.4033626e-05,1.0000970363616943,0.44516751170158386,0.8766059875488281,0.8766059875488281,0.5496301054954529
9,0.9930093288421631,1.6059088e-05,0.9930093288421631,0.45183077454566956,0.8565397262573242,0.8565397262573242,0.5685757398605347
10,0.9909719228744507,4.280441e-05,0.9909719228744507,0.45365452766418457,0.8646160364151001,0.8646160364151001,0.5625609159469604
11,0.9832881689071655,1.7288303e-05,0.9832881689071655,0.46188655495643616,0.8503241539001465,0.8503241539001465,0.5756605863571167
12,0.9818298816680908,4.1575197e-05,0.9818298816680908,0.4637201726436615,0.8633442521095276,0.8633442521095276,0.5636398792266846
13,0.973920464515686,1.8517518e-05,0.973920464515686,0.4730144441127777,0.8509308695793152,0.8509308695793152,0.5727249383926392
14,0.9733921885490417,4.034598e-05,0.9733921885490417,0.47285008430480957,0.8503910899162292,0.8503910899162292,0.5768213868141174
15,0.9635042548179626,1.974673e-05,0.9635042548179626,0.4831845462322235,0.8435240387916565,0.8435240387916565,0.5817415714263916
16,0.9643093943595886,3.9116767e-05,0.9643093943595886,0.4827265739440918,0.8514332175254822,0.8514332175254822,0.5737488865852356
17,0.9548017978668213,2.0975946e-05,0.9548017978668213,0.49270573258399963,0.8356867432594299,0.8356867432594299,0.588618814945221
18,0.9553112387657166,3.7887552e-05,0.9553112387657166,0.49131762981414795,0.8352691531181335,0.8352691531181335,0.5885723233222961
19,0.9445112347602844,2.220516e-05,0.9445112347602844,0.5024890303611755,0.8324424624443054,0.8324424624443054,0.5932433605194092
20,0.9488074779510498,3.665834e-05,0.9488074779510498,0.4988721013069153,0.833164393901825,0.833164393901825,0.5922175049781799
21,0.934868574142456,2.3434373e-05,0.934868574142456,0.5117480754852295,0.828427255153656,0.828427255153656,0.59698086977005
22,0.9390836358070374,3.5429126e-05,0.9390836358070374,0.5086151361465454,0.8326086401939392,0.8326086401939392,0.5939417481422424
23,0.9281797409057617,2.4663588e-05,0.9281797409057617,0.5203260183334351,0.8207601308822632,0.8207601308822632,0.6019043922424316
24,0.9307738542556763,3.419991e-05,0.9307738542556763,0.5172205567359924,0.8250837326049805,0.8250837326049805,0.5996114015579224
25,0.9187800884246826,2.5892803e-05,0.9187800884246826,0.529728889465332,0.8198589086532593,0.8198589086532593,0.6031493544578552
26,0.9247140884399414,3.2970696e-05,0.9247140884399414,0.5242226719856262,0.8180417418479919,0.8180417418479919,0.6059273481369019
27,0.9098340272903442,2.7122016e-05,0.9098340272903442,0.5380502343177795,0.8300595283508301,0.8300595283508301,0.5919135808944702
