epoch,loss,lr,mae,r2,val_loss,val_mae,val_r2
0,0.8172518610954285,4.8950482e-05,0.8172518610954285,0.6278856992721558,0.7855132818222046,0.7855132818222046,0.6334822177886963
1,0.8182351589202881,1.1142231e-05,0.8182351589202881,0.6266252994537354,0.7748844623565674,0.7748844623565674,0.6432895064353943
2,0.8120871782302856,4.7721267e-05,0.8120871782302856,0.6314971446990967,0.7858256697654724,0.7858256697654724,0.634666383266449
3,0.8103882670402527,1.2371446e-05,0.8103882670402527,0.6328707933425903,0.7726918458938599,0.7726918458938599,0.6453389525413513
4,0.8058903217315674,4.6492052e-05,0.8058903217315674,0.6375687718391418,0.783024251461029,0.783024251461029,0.637122631072998
5,0.8041253685951233,1.360066e-05,0.8041253685951233,0.6386299133300781,0.7711835503578186,0.7711835503578186,0.6458103060722351
6,0.8012527227401733,4.5262837e-05,0.8012527227401733,0.641207218170166,0.7820232510566711,0.7820232510566711,0.6382237076759338
7,0.7977882623672485,1.4829874e-05,0.7977882623672485,0.6446370482444763,0.7727996706962585,0.7727996706962585,0.6445358395576477
8,0.795072078704834,4.4033626e-05,0.795072078704834,0.6467793583869934,0.7833307385444641,0.7833307385444641,0.6384326815605164
9,0.7901256084442139,1.6059088e-05,0.7901256084442139,0.6516932249069214,0.7711653709411621,0.7711653709411621,0.64761883020401
10,0.7907626032829285,4.280441e-05,0.7907626032829285,0.65120530128479,0.7824362516403198,0.7824362516403198,0.6391481161117554
11,0.7839295864105225,1.7288303e-05,0.7839295864105225,0.6564428210258484,0.7661710381507874,0.7661710381507874,0.6513410806655884
12,0.78598952293396,4.1575197e-05,0.78598952293396,0.6551592946052551,0.7773439884185791,0.7773439884185791,0.6417161822319031
13,0.7774817943572998,1.8517518e-05,0.7774817943572998,0.6618342399597168,0.7670981884002686,0.7670981884002686,0.6507222652435303
14,0.7795631885528564,4.034598e-05,0.7795631885528564,0.6612834334373474,0.7735479474067688,0.7735479474067688,0.6453978419303894
15,0.771720290184021,1.974673e-05,0.771720290184021,0.6673439741134644,0.7698363661766052,0.7698363661766052,0.6473801732063293
16,0.7748302221298218,3.9116767e-05,0.7748302221298218,0.6643874645233154,0.7823914885520935,0.7823914885520935,0.6388605833053589
17,0.7653849720954895,2.0975946e-05,0.7653849720954895,0.6727743148803711,0.767676591873169,0.767676591873169,0.6506636142730713
18,0.7706149220466614,3.7887552e-05,0.7706149220466614,0.6680139899253845,0.7722529172897339,0.7722529172897339,0.6467621922492981
19,0.7601194381713867,2.220516e-05,0.7601194381713867,0.6772071719169617,0.7651313543319702,0.7651313543319702,0.651862621307373
20,0.7652590870857239,3.665834e-05,0.7652590870857239,0.6731040477752686,0.7841678261756897,0.7841678261756897,0.6381639242172241
21,0.7543839812278748,2.3434373e-05,0.7543839812278748,0.6817679405212402,0.7638863921165466,0.7638863921165466,0.6533941030502319
22,0.7595229148864746,3.5429126e-05,0.7595229148864746,0.6774173974990845,0.7690612077713013,0.7690612077713013,0.650410532951355
23,0.7487500905990601,2.4663588e-05,0.7487500905990601,0.6863622069358826,0.7602575421333313,0.7602575421333313,0.6557888984680176
24,0.7548950910568237,3.419991e-05,0.7548950910568237,0.6820521354675293,0.7679306268692017,0.7679306268692017,0.650484561920166
