epoch,loss,lr,mae,r2,val_loss,val_mae,val_r2
0,1.006531000137329,4.940648e-05,1.006531000137329,0.5169817805290222,0.8961410522460938,0.8961410522460938,0.5993655323982239
1,0.9990401268005371,1.0230234e-05,0.9990401268005371,0.5238128304481506,0.8567280769348145,0.8567280769348145,0.6237908601760864
2,0.9899773597717285,4.9089263e-05,0.9899773597717285,0.5323160290718079,0.8590235710144043,0.8590235710144043,0.6248834729194641
3,0.9839821457862854,1.0547451e-05,0.9839821457862854,0.5375269055366516,0.8500457406044006,0.8500457406044006,0.6286262273788452
4,0.9731308817863464,4.8772046e-05,0.9731308817863464,0.5460216403007507,0.8529052138328552,0.8529052138328552,0.628625214099884
5,0.9694684743881226,1.0864667e-05,0.9694684743881226,0.5500810146331787,0.8361020684242249,0.8361020684242249,0.6417248845100403
6,0.9596736431121826,4.845483e-05,0.9596736431121826,0.5588335990905762,0.8407135605812073,0.8407135605812073,0.6395485401153564
7,0.956463098526001,1.1181884e-05,0.956463098526001,0.5622369050979614,0.8244000673294067,0.8244000673294067,0.6506569981575012
8,0.9463565349578857,4.8137616e-05,0.9463565349578857,0.5719301104545593,0.8338625431060791,0.8338625431060791,0.644156813621521
9,0.9449585676193237,1.1499101e-05,0.9449585676193237,0.572721540927887,0.8153525590896606,0.8153525590896606,0.6582964658737183
10,0.93524169921875,4.78204e-05,0.93524169921875,0.5815507173538208,0.8298088312149048,0.8298088312149048,0.6489267945289612
11,0.9341964721679688,1.1816317e-05,0.9341964721679688,0.5823081135749817,0.8185654282569885,0.8185654282569885,0.6537766456604004
12,0.9237073063850403,4.750318e-05,0.9237073063850403,0.5915777683258057,0.837066650390625,0.837066650390625,0.6454739570617676
13,0.9232228398323059,1.2133533e-05,0.9232228398323059,0.5920708179473877,0.8099877834320068,0.8099877834320068,0.6613954901695251
14,0.9131800532341003,4.7185964e-05,0.9131800532341003,0.6008358597755432,0.8122395277023315,0.8122395277023315,0.6627903580665588
15,0.9136356711387634,1.2450751e-05,0.9136356711387634,0.6001572012901306,0.7977012395858765,0.7977012395858765,0.6725680828094482
16,0.9027912020683289,4.6868747e-05,0.9027912020683289,0.6096534132957458,0.8023650050163269,0.8023650050163269,0.6695773005485535
17,0.9051406979560852,1.2767967e-05,0.9051406979560852,0.6075320243835449,0.7926087379455566,0.7926087379455566,0.6772602200508118
18,0.8931572437286377,4.655153e-05,0.8931572437286377,0.6174073219299316,0.8045268654823303,0.8045268654823303,0.6711373329162598
19,0.8951273560523987,1.3085183e-05,0.8951273560523987,0.6156122088432312,0.7884160280227661,0.7884160280227661,0.6802356839179993
20,0.8840267062187195,4.6234316e-05,0.8840267062187195,0.6251376867294312,0.8018843531608582,0.8018843531608582,0.6728213429450989
21,0.8861664533615112,1.34024e-05,0.8861664533615112,0.6234208345413208,0.7858583927154541,0.7858583927154541,0.6823648810386658
22,0.8752234578132629,4.59171e-05,0.8752234578132629,0.6328182220458984,0.7893846035003662,0.7893846035003662,0.6813796162605286
23,0.8785966038703918,1.3719617e-05,0.8785966038703918,0.6301095485687256,0.7815679311752319,0.7815679311752319,0.6849939227104187
24,0.8666393160820007,4.559988e-05,0.8666393160820007,0.6394973397254944,0.7886220216751099,0.7886220216751099,0.6815625429153442
25,0.8696141242980957,1.4036833e-05,0.8696141242980957,0.6369151473045349,0.778905987739563,0.778905987739563,0.6880815029144287
