epoch,loss,lr,mae,r2,val_loss,val_mae,val_r2
0,0.7542737722396851,4.940648e-05,0.7542737722396851,0.7265599966049194,0.7596126794815063,0.7596126794815063,0.7001037001609802
1,0.7564065456390381,1.0230234e-05,0.7564065456390381,0.726016104221344,0.7369440793991089,0.7369440793991089,0.7161909937858582
2,0.7483852505683899,4.9089263e-05,0.7483852505683899,0.731175422668457,0.7439818978309631,0.7439818978309631,0.7127584218978882
3,0.7501749396324158,1.0547451e-05,0.7501749396324158,0.730527937412262,0.7352399826049805,0.7352399826049805,0.7182073593139648
4,0.7428980469703674,4.8772046e-05,0.7428980469703674,0.7353960871696472,0.7526292204856873,0.7526292204856873,0.707428514957428
5,0.7446380853652954,1.0864667e-05,0.7446380853652954,0.734083890914917,0.7337435483932495,0.7337435483932495,0.7191199064254761
6,0.7358561754226685,4.845483e-05,0.7358561754226685,0.7402319312095642,0.7503666281700134,0.7503666281700134,0.7086633443832397
7,0.7385126948356628,1.1181884e-05,0.7385126948356628,0.7384290099143982,0.7314643859863281,0.7314643859863281,0.7213230729103088
8,0.7324115633964539,4.8137616e-05,0.7324115633964539,0.7430515289306641,0.752440333366394,0.752440333366394,0.7072250247001648
9,0.7342080473899841,1.1499101e-05,0.7342080473899841,0.7413308024406433,0.7316421866416931,0.7316421866416931,0.7208778262138367
10,0.7250111699104309,4.78204e-05,0.7250111699104309,0.7480617761611938,0.7424843311309814,0.7424843311309814,0.7139201760292053
11,0.7304891347885132,1.1816317e-05,0.7304891347885132,0.7444730997085571,0.7288508415222168,0.7288508415222168,0.7222008109092712
12,0.7206231951713562,4.750318e-05,0.7206231951713562,0.7514481544494629,0.7413086295127869,0.7413086295127869,0.7135985493659973
13,0.7255746126174927,1.2133533e-05,0.7255746126174927,0.7480044364929199,0.728430986404419,0.728430986404419,0.7227745056152344
14,0.7148358821868896,4.7185964e-05,0.7148358821868896,0.7554492354393005,0.7418491244316101,0.7418491244316101,0.7143598794937134
15,0.7191473245620728,1.2450751e-05,0.7191473245620728,0.7521628141403198,0.7281689643859863,0.7281689643859863,0.7221890091896057
16,0.7107997536659241,4.6868747e-05,0.7107997536659241,0.7575579881668091,0.7354544997215271,0.7354544997215271,0.7178847193717957
17,0.7162649035453796,1.2767967e-05,0.7162649035453796,0.7545701861381531,0.7278633117675781,0.7278633117675781,0.7232022285461426
18,0.7046006321907043,4.655153e-05,0.7046006321907043,0.7624563574790955,0.7410294413566589,0.7410294413566589,0.7146816849708557
19,0.7116507291793823,1.3085183e-05,0.7116507291793823,0.757853627204895,0.7272148132324219,0.7272148132324219,0.7235679626464844
20,0.6987751722335815,4.6234316e-05,0.6987751722335815,0.7657046318054199,0.7403026819229126,0.7403026819229126,0.7138893008232117
21,0.7063659429550171,1.34024e-05,0.7063659429550171,0.7616285085678101,0.7312477231025696,0.7312477231025696,0.7212921977043152
22,0.694636344909668,4.59171e-05,0.694636344909668,0.7685956954956055,0.733841598033905,0.733841598033905,0.7190621495246887
23,0.7006319761276245,1.3719617e-05,0.7006319761276245,0.7652588486671448,0.7259147763252258,0.7259147763252258,0.7242698669433594
24,0.6887516379356384,4.559988e-05,0.6887516379356384,0.7724433541297913,0.7336723804473877,0.7336723804473877,0.719938337802887
25,0.696884036064148,1.4036833e-05,0.696884036064148,0.7677600383758545,0.7289832234382629,0.7289832234382629,0.7228975892066956
26,0.6841922402381897,4.5282664e-05,0.6841922402381897,0.7755782604217529,0.7327868938446045,0.7327868938446045,0.7199556827545166
27,0.6889382600784302,1.4354049e-05,0.6889382600784302,0.7728081941604614,0.7256032824516296,0.7256032824516296,0.724111020565033
28,0.6776886582374573,4.4965447e-05,0.6776886582374573,0.7797910571098328,0.7343840003013611,0.7343840003013611,0.719264030456543
29,0.6860726475715637,1.4671266e-05,0.6860726475715637,0.7747852206230164,0.7219216227531433,0.7219216227531433,0.7266455292701721
30,0.6739023923873901,4.464823e-05,0.6739023923873901,0.7827553749084473,0.7388936281204224,0.7388936281204224,0.716543972492218
