epoch,loss,lr,mae,r2,val_loss,val_mae,val_r2
0,0.6248676180839539,3.669799e-05,0.6248676180839539,0.4937551021575928,0.5847206711769104,0.5847206711769104,0.5344161987304688
1,0.6314603090286255,3.5647212e-05,0.6314603090286255,0.4848428964614868,0.5814701318740845,0.5814701318740845,0.5423876047134399
2,0.6230827569961548,1.0963798e-05,0.6230827569961548,0.49667829275131226,0.5764000415802002,0.5764000415802002,0.5474950671195984
3,0.6205134987831116,3.774877e-05,0.6205134987831116,0.4978812336921692,0.5832781195640564,0.5832781195640564,0.5400564074516296
4,0.6251965761184692,3.4596433e-05,0.6251965761184692,0.4939539432525635,0.5795016288757324,0.5795016288757324,0.5441601276397705
5,0.6180551052093506,1.2014578e-05,0.6180551052093506,0.5051655769348145,0.5784270763397217,0.5784270763397217,0.5474393963813782
6,0.6148977279663086,3.879955e-05,0.6148977279663086,0.5101397037506104,0.5819450616836548,0.5819450616836548,0.539909839630127
7,0.6201946139335632,3.3545653e-05,0.6201946139335632,0.5023139119148254,0.5804483890533447,0.5804483890533447,0.5431379675865173
8,0.6103442311286926,1.3065357e-05,0.6103442311286926,0.5174837708473206,0.5775128602981567,0.5775128602981567,0.5495030879974365
9,0.6096544861793518,3.9850333e-05,0.6096544861793518,0.5171260237693787,0.5898568034172058,0.5898568034172058,0.5306445360183716
10,0.6138970255851746,3.249487e-05,0.6138970255851746,0.5114288926124573,0.5781323909759521,0.5781323909759521,0.5466009974479675
11,0.6045034527778625,1.4116137e-05,0.6045034527778625,0.5255143642425537,0.5767232179641724,0.5767232179641724,0.5471974611282349
12,0.6021201610565186,4.090111e-05,0.6021201610565186,0.530103862285614,0.5808402895927429,0.5808402895927429,0.5446853637695312
13,0.6094681024551392,3.144409e-05,0.6094681024551392,0.51805579662323,0.5806578993797302,0.5806578993797302,0.5465525984764099
14,0.5984925627708435,1.5166917e-05,0.5984925627708435,0.5337090492248535,0.573231041431427,0.573231041431427,0.553059995174408
15,0.5984559655189514,4.195189e-05,0.5984559655189514,0.5340054631233215,0.5903642773628235,0.5903642773628235,0.5248716473579407
16,0.6022340655326843,3.0393312e-05,0.6022340655326843,0.5308468341827393,0.5768437385559082,0.5768437385559082,0.547683835029602
17,0.5927642583847046,1.6217697e-05,0.5927642583847046,0.5440475344657898,0.5736758708953857,0.5736758708953857,0.5518038272857666
18,0.5923008322715759,4.300267e-05,0.5923008322715759,0.541513204574585,0.5772497653961182,0.5772497653961182,0.5496400594711304
19,0.5978935956954956,2.9342533e-05,0.5978935956954956,0.534722089767456,0.5796220302581787,0.5796220302581787,0.5464829206466675
20,0.5872304439544678,1.7268478e-05,0.5872304439544678,0.5520603656768799,0.5728178024291992,0.5728178024291992,0.5548957586288452
21,0.5880069732666016,4.405345e-05,0.5880069732666016,0.5508540868759155,0.5791841149330139,0.5791841149330139,0.5440547466278076
22,0.592576265335083,2.8291752e-05,0.592576265335083,0.5424734950065613,0.578016996383667,0.578016996383667,0.5442014932632446
23,0.5806571245193481,1.8319257e-05,0.5806571245193481,0.5598600506782532,0.5708774924278259,0.5708774924278259,0.5564082860946655
24,0.5837267637252808,4.510423e-05,0.5837267637252808,0.5549523234367371,0.5789415240287781,0.5789415240287781,0.54352867603302
25,0.5854185819625854,2.7240972e-05,0.5854185819625854,0.5557749271392822,0.5767257809638977,0.5767257809638977,0.5452659130096436
26,0.5753853917121887,1.9370036e-05,0.5753853917121887,0.5696690082550049,0.569275975227356,0.569275975227356,0.5600045919418335
27,0.5778765678405762,4.615501e-05,0.5778765678405762,0.5661045908927917,0.601655125617981,0.601655125617981,0.5247660279273987
28,0.58122318983078,2.6190193e-05,0.58122318983078,0.5630699396133423,0.572692334651947,0.572692334651947,0.5511410236358643
29,0.5700812339782715,2.0420817e-05,0.5700812339782715,0.5770711898803711,0.5678621530532837,0.5678621530532837,0.5610670447349548
30,0.5748761892318726,4.720579e-05,0.5748761892318726,0.5708813667297363,0.5771123766899109,0.5771123766899109,0.546413779258728
31,0.5762216448783875,2.5139412e-05,0.5762216448783875,0.5690944194793701,0.5740229487419128,0.5740229487419128,0.5540430545806885
32,0.563915491104126,2.1471596e-05,0.563915491104126,0.5857531428337097,0.5695184469223022,0.5695184469223022,0.5582585334777832
33,0.5688633918762207,4.825657e-05,0.5688633918762207,0.5802512764930725,0.5720012187957764,0.5720012187957764,0.5546070337295532
34,0.5710355043411255,2.4088633e-05,0.5710355043411255,0.5764690041542053,0.5744139552116394,0.5744139552116394,0.5487678647041321
35,0.5594210028648376,2.2522376e-05,0.5594210028648376,0.5930209159851074,0.5688793659210205,0.5688793659210205,0.5580807328224182
36,0.5638320446014404,4.930735e-05,0.5638320446014404,0.5868523716926575,0.5731578469276428,0.5731578469276428,0.5545007586479187
37,0.5654868483543396,2.3037854e-05,0.5654868483543396,0.5843382477760315,0.5780457854270935,0.5780457854270935,0.5502036809921265
38,0.553017258644104,2.3573157e-05,0.553017258644104,0.6017214059829712,0.5738236904144287,0.5738236904144287,0.5498543381690979
39,0.5596606731414795,4.8772046e-05,0.5596606731414795,0.5938488245010376,0.574990451335907,0.574990451335907,0.5510215759277344
