epoch,loss,lr,mae,r2,val_loss,val_mae,val_r2
0,0.7752429842948914,3.705486e-05,0.7752429842948914,0.7128992080688477,0.769685685634613,0.769685685634613,0.703668475151062
1,0.7662389874458313,3.4933473e-05,0.7662389874458313,0.7196853160858154,0.7671668529510498,0.7671668529510498,0.7057020664215088
2,0.77140873670578,1.2034404e-05,0.77140873670578,0.7160841226577759,0.7597567439079285,0.7597567439079285,0.7104964256286621
3,0.7618775367736816,3.9176244e-05,0.7618775367736816,0.7226648926734924,0.7689960598945618,0.7689960598945618,0.7046777009963989
4,0.7554875612258911,3.2812088e-05,0.7554875612258911,0.7271679043769836,0.7678240537643433,0.7678240537643433,0.7050235271453857
5,0.7600460052490234,1.4155789e-05,0.7600460052490234,0.7240833640098572,0.7602917551994324,0.7602917551994324,0.709877073764801
6,0.7511786818504333,4.1297633e-05,0.7511786818504333,0.7301834225654602,0.7727245092391968,0.7727245092391968,0.7012731432914734
7,0.7454857230186462,3.0690702e-05,0.7454857230186462,0.7342187166213989,0.770064115524292,0.770064115524292,0.7035102248191833
8,0.7500545382499695,1.6277176e-05,0.7500545382499695,0.7311573624610901,0.7578104138374329,0.7578104138374329,0.7125952839851379
9,0.7383336424827576,4.341902e-05,0.7383336424827576,0.7394188642501831,0.7789689898490906,0.7789689898490906,0.7005507349967957
10,0.7367894649505615,2.8569317e-05,0.7367894649505615,0.740432620048523,0.7564995288848877,0.7564995288848877,0.7139042019844055
11,0.7396706938743591,1.8398561e-05,0.7396706938743591,0.7384001612663269,0.7553292512893677,0.7553292512893677,0.7136595249176025
12,0.7292409539222717,4.5540404e-05,0.7292409539222717,0.7454745769500732,0.760481059551239,0.760481059551239,0.7103326916694641
13,0.7264562845230103,2.6447931e-05,0.7264562845230103,0.7473853826522827,0.755554735660553,0.755554735660553,0.7145645618438721
14,0.7295328974723816,2.0519947e-05,0.7295328974723816,0.7454574108123779,0.7565475106239319,0.7565475106239319,0.7137259244918823
15,0.7175375819206238,4.766179e-05,0.7175375819206238,0.7535526156425476,0.767632782459259,0.767632782459259,0.7069088816642761
16,0.7185631394386292,2.4326546e-05,0.7185631394386292,0.7530421018600464,0.7546510696411133,0.7546510696411133,0.7142632007598877
17,0.7200047969818115,2.2641332e-05,0.7200047969818115,0.7523357272148132,0.7545144557952881,0.7545144557952881,0.7147626876831055
18,0.7078928351402283,4.9347003e-05,0.7078928351402283,0.7602011561393738,0.7632129788398743,0.7632129788398743,0.7066447138786316
19,0.7089036703109741,2.220516e-05,0.7089036703109741,0.7595323324203491,0.7503023743629456,0.7503023743629456,0.7159732580184937
20,0.7100458145141602,2.4762718e-05,0.7100458145141602,0.7588097453117371,0.7566779851913452,0.7566779851913452,0.7104868292808533
21,0.6967429518699646,4.7225618e-05,0.6967429518699646,0.7673413753509521,0.7561063170433044,0.7561063170433044,0.7129260897636414
