epoch,loss,lr,mae,r2,val_loss,val_mae,val_r2
0,1.1217340230941772,1.1320666e-05,1.1217340230941772,0.5989121198654175,0.9769241213798523,0.9769241213798523,0.6737968325614929
1,1.109397053718567,1.2728315e-05,1.109397053718567,0.6086356043815613,0.9643927812576294,0.9643927812576294,0.6825209856033325
2,1.0989296436309814,1.4135963e-05,1.0989296436309814,0.6159365773200989,0.9589874148368835,0.9589874148368835,0.6850352883338928
3,1.0894557237625122,1.5543612e-05,1.0894557237625122,0.6223055720329285,0.9488284587860107,0.9488284587860107,0.6931794285774231
4,1.0808812379837036,1.695126e-05,1.0808812379837036,0.6285325884819031,0.9455775022506714,0.9455775022506714,0.6952160000801086
5,1.07265305519104,1.8358909e-05,1.07265305519104,0.6341657638549805,0.9396765232086182,0.9396765232086182,0.6983050107955933
6,1.06434166431427,1.9766558e-05,1.06434166431427,0.6400675177574158,0.9344357848167419,0.9344357848167419,0.7025836706161499
7,1.0568796396255493,2.1174206e-05,1.0568796396255493,0.6450868248939514,0.9335812926292419,0.9335812926292419,0.7030100226402283
8,1.0501545667648315,2.2581855e-05,1.0501545667648315,0.6494757533073425,0.9286907911300659,0.9286907911300659,0.7063547968864441
9,1.0431545972824097,2.3989503e-05,1.0431545972824097,0.6548787355422974,0.9170663356781006,0.9170663356781006,0.7126340866088867
10,1.0358734130859375,2.5397152e-05,1.0358734130859375,0.6596453189849854,0.912529468536377,0.912529468536377,0.7166632413864136
11,1.0279264450073242,2.68048e-05,1.0279264450073242,0.665338933467865,0.9121236205101013,0.9121236205101013,0.7172333598136902
