epoch,loss,lr,mae,r2,val_loss,val_mae,val_r2
0,0.8293460011482239,1.1122406e-05,0.8293460011482239,0.7448718547821045,0.7432847023010254,0.7432847023010254,0.7812000513076782
1,0.8244495987892151,1.2331794e-05,0.8244495987892151,0.74757981300354,0.7381334900856018,0.7381334900856018,0.7842239737510681
2,0.8195914626121521,1.3541182e-05,0.8195914626121521,0.7504454851150513,0.7344316244125366,0.7344316244125366,0.7868074774742126
3,0.8155000805854797,1.4750571e-05,0.8155000805854797,0.7531144022941589,0.7319958209991455,0.7319958209991455,0.7883248925209045
4,0.81174635887146,1.5959959e-05,0.81174635887146,0.7551363110542297,0.7276110649108887,0.7276110649108887,0.7898409366607666
5,0.8073926568031311,1.7169346e-05,0.8073926568031311,0.7579472064971924,0.7246441841125488,0.7246441841125488,0.7920209169387817
6,0.8036366105079651,1.8378734e-05,0.8036366105079651,0.7599830627441406,0.7525345683097839,0.7525345683097839,0.7747960686683655
7,0.7982519268989563,1.9588122e-05,0.7982519268989563,0.7628921866416931,0.7272915244102478,0.7272915244102478,0.7904375195503235
8,0.7945018410682678,2.0797512e-05,0.7945018410682678,0.7653168439865112,0.7217087745666504,0.7217087745666504,0.7938151359558105
9,0.7896402478218079,2.20069e-05,0.7896402478218079,0.7684777975082397,0.7228072881698608,0.7228072881698608,0.7931005954742432
10,0.7854616641998291,2.3216287e-05,0.7854616641998291,0.7704534530639648,0.7222731709480286,0.7222731709480286,0.7926948666572571
11,0.7831377387046814,2.4425675e-05,0.7831377387046814,0.7717996835708618,0.7166141867637634,0.7166141867637634,0.7969430088996887
