epoch,loss,lr,mae,r2,val_loss,val_mae,val_r2
0,0.8993673920631409,1.1122406e-05,0.8993673920631409,0.7008711099624634,0.7835944294929504,0.7835944294929504,0.7592951059341431
1,0.892654538154602,1.2331794e-05,0.892654538154602,0.7054930925369263,0.7797179222106934,0.7797179222106934,0.7617133259773254
2,0.8872818946838379,1.3541182e-05,0.8872818946838379,0.7087424397468567,0.7719509601593018,0.7719509601593018,0.7661247253417969
3,0.8828666806221008,1.4750571e-05,0.8828666806221008,0.7118656039237976,0.7721096873283386,0.7721096873283386,0.7657537460327148
4,0.8768548369407654,1.5959959e-05,0.8768548369407654,0.7152981758117676,0.7664951086044312,0.7664951086044312,0.7690365314483643
5,0.8718760013580322,1.7169346e-05,0.8718760013580322,0.7186148166656494,0.7612404823303223,0.7612404823303223,0.7724004983901978
6,0.867259681224823,1.8378734e-05,0.867259681224823,0.7217196226119995,0.7673601508140564,0.7673601508140564,0.7674381732940674
7,0.8621506094932556,1.9588122e-05,0.8621506094932556,0.7248713374137878,0.7650537490844727,0.7650537490844727,0.7698425650596619
8,0.8560836911201477,2.0797512e-05,0.8560836911201477,0.7283416986465454,0.7660509347915649,0.7660509347915649,0.7688745260238647
9,0.8519408106803894,2.20069e-05,0.8519408106803894,0.7312127947807312,0.7499273419380188,0.7499273419380188,0.7788786888122559
10,0.8469923734664917,2.3216287e-05,0.8469923734664917,0.7343981266021729,0.748500645160675,0.748500645160675,0.779391884803772
11,0.8421650528907776,2.4425675e-05,0.8421650528907776,0.7371905446052551,0.7471050024032593,0.7471050024032593,0.7799102663993835
12,0.8377580642700195,2.5635063e-05,0.8377580642700195,0.739643931388855,0.7443524599075317,0.7443524599075317,0.7814079523086548
13,0.8333424925804138,2.6844451e-05,0.8333424925804138,0.7426704168319702,0.7402467131614685,0.7402467131614685,0.7844271063804626
